date,product_id,product_name,quantity_sold,amazon_price,meesho_price,discount_pct,stock_quantity,rating,num_reviews,page_views,conversion_rate,demand_intensity,cost,profit
2024-12-07 00:00:00,P0025,ModernSpace Decor Premium,5,381.5,329.66,0.0,91,4.4,355,327,0.61,1.99,1294.4,613.09
2024-05-12 00:00:00,P0026,ModernSpace Appliances Premium,6,110.17,107.52,0.0,70,4.5,299,285,0.7,2.0,438.9,222.1
20-10-2024,P0037,ClassicPress Non-Fiction Plus,5,43.16,41.81,11.41,468,4.0,417,242,0.83,2.01,183.9,31.91
2024-01-05 00:00:00,P0005,TechPro Tablets Elite,5,1458.46,1357.95,0.0,345,3.6,126,68,2.94,2.0,5632.4,1659.92
26-02-2025,P0020,StyleHub T-Shirts Pro,3,290.02,261.9,0.0,394,3.6,216,270,0.74,2.0,613.56,256.49
2025-01-02 00:00:00,P0006,TechPro Headphones Standard,2,2378.6,2142.5,0.0,375,4.1,117,208,0.48,1.0,3435.74,1321.47
2024-01-10 00:00:00,P0031,KitchenPro Decor Plus,2,210.71,202.04,0.0,401,4.3,138,207,0.48,0.99,294.18,127.25
2024-01-11 00:00:00,P0031,KitchenPro Decor Plus,5,198.78,179.86,0.0,401,4.3,138,460,0.22,1.01,735.45,258.47
26-10-2024,P0009,DigiCorp Smartphones Standard,4,595.37,540.62,0.0,123,4.6,285,353,0.57,2.01,1858.48,523.02
2025-01-02 00:00:00,P0002,TechPro Laptops Premium,5,276.21,267.96,0.0,151,4.3,122,110,1.82,2.0,1163.55,217.49
25-02-2025,P0014,StyleHub Jackets Elite,3,243.57,218.47,13.99,499,3.9,133,443,0.45,1.99,563.1,167.6
2024-07-05 00:00:00,P0021,StyleHub Dresses Standard,5,97.42,95.18,17.18,143,4.8,48,499,0.2,1.0,448.1,39.02
2024-06-04 00:00:00,P0020,StyleHub T-Shirts Pro,1,293.44,258.46,0.0,394,3.6,216,208,0.48,1.0,204.52,88.92
2024-08-05 00:00:00,P0047,StoryWorld Children Pro,4,51.63,47.15,0.0,448,4.7,366,403,0.25,1.01,151.92,54.61
29-08-2024,P0002,TechPro Laptops Premium,2,278.34,257.86,0.0,151,4.3,122,421,0.71,2.99,465.42,91.25
2024-09-06 00:00:00,P0039,AcademiaBooks Comics Plus,5,76.9,71.52,19.21,347,3.6,315,172,0.58,1.0,378.75,5.73
2024-06-05 00:00:00,P0008,ElectroMax Smartwatches Plus,2,1913.66,1655.07,0.0,470,4.1,43,229,0.44,1.01,2770.0,1057.32
2024-10-08 00:00:00,P0029,HomeEssence Bedding Premium,5,568.79,487.31,0.0,410,5.0,344,257,0.78,2.0,2207.25,636.68
23-07-2024,P0048,StoryWorld Comics Standard,2,18.33,17.9,0.0,118,4.3,296,191,0.52,0.99,27.04,9.62
31-05-2024,P0046,ModernReads Non-Fiction Pro,2,13.1,11.93,12.68,283,4.4,377,373,0.27,1.01,23.42,2.79
14-02-2025,P0023,TrendSet Jeans Standard,5,274.12,244.55,23.26,185,4.2,226,303,0.99,3.0,1363.4,7.19
2024-02-06 00:00:00,P0028,HomeEssence Bedding Pro,2,26.32,24.37,0.0,87,3.9,487,283,0.35,0.99,39.04,13.61
29-05-2024,P0035,ModernSpace Decor Plus,6,615.87,554.34,8.47,492,4.7,461,164,1.22,2.0,2923.86,771.38
17-04-2024,P0017,TrendSet Dresses Pro,3,408.09,347.27,0.0,223,3.8,122,493,0.2,0.99,815.67,408.6
27-04-2024,P0004,TechPro Laptops Elite,2,987.26,871.82,0.0,463,4.3,482,199,1.01,2.01,1581.72,392.8
23-08-2024,P0014,StyleHub Jackets Elite,2,260.45,230.29,0.0,499,3.9,133,145,2.76,4.0,375.4,145.49
2024-01-03 00:00:00,P0027,ComfortLiving Decor Plus,3,566.63,516.6,0.0,185,4.5,244,485,0.62,3.01,1404.99,294.91
23-01-2025,P0035,ModernSpace Decor Plus,2,661.65,608.25,0.0,492,4.7,461,357,0.56,2.0,974.62,348.68
2025-05-01 00:00:00,P0006,TechPro Headphones Standard,1,2250.83,2186.39,0.0,375,4.1,117,297,0.34,1.01,1717.87,532.96
21-05-2024,P0034,KitchenPro Storage Pro,3,47.86,41.77,0.0,233,4.5,191,324,0.62,2.01,105.87,37.72
29-11-2024,P0037,ClassicPress Non-Fiction Plus,4,36.64,34.07,18.7,468,4.0,417,464,0.65,3.02,147.12,-0.55
2024-05-07 00:00:00,P0044,AcademiaBooks Textbooks Elite,2,36.24,32.09,0.0,288,3.8,252,286,0.7,2.0,49.42,23.06
2024-02-06 00:00:00,P0004,TechPro Laptops Elite,4,947.6,907.09,0.0,463,4.3,482,455,0.44,2.0,3163.44,626.98
25-04-2024,P0048,StoryWorld Comics Standard,2,17.14,15.29,0.0,118,4.3,296,426,0.47,2.0,27.04,7.24
13-12-2024,P0012,TechPro Laptops Elite,1,1694.73,1582.12,0.0,107,4.2,498,205,0.49,1.0,1379.34,315.39
31-01-2025,P0045,ClassicPress Non-Fiction Pro,1,41.83,37.95,0.0,469,4.5,125,358,0.56,2.0,29.87,11.96
2025-09-02 00:00:00,P0040,AcademiaBooks Children Premium,2,77.06,66.16,7.29,109,3.8,32,217,0.92,2.0,122.0,32.12
2025-03-01 00:00:00,P0004,TechPro Laptops Elite,4,937.06,871.17,6.92,463,4.3,482,78,1.28,1.0,3163.44,584.82
2024-11-07 00:00:00,P0040,AcademiaBooks Children Premium,1,83.42,80.55,0.0,109,3.8,32,66,3.03,2.0,61.0,22.42
26-10-2024,P0010,SmartGen Headphones Plus,4,2153.64,1884.89,0.0,310,3.6,66,89,1.12,1.0,7203.0,1411.56
2024-09-03 00:00:00,P0035,ModernSpace Decor Plus,4,683.66,623.37,0.0,492,4.7,461,59,5.08,3.0,1949.24,785.38
22-09-2024,P0001,TechPro Laptops Pro,5,1686.4,1614.45,0.0,396,3.6,226,117,0.85,0.99,7480.1,951.92
2024-11-06 00:00:00,P0018,StyleHub T-Shirts Pro,3,283.28,246.87,0.0,490,3.9,352,458,0.66,3.02,654.6,195.25
14-05-2024,P0005,TechPro Tablets Elite,2,1467.47,1278.45,0.0,345,3.6,126,481,0.21,1.01,2252.96,681.98
2025-04-02 00:00:00,P0027,ComfortLiving Decor Plus,5,565.28,528.64,0.0,185,4.5,244,294,0.34,1.0,2341.65,484.75
30-06-2024,P0045,ClassicPress Non-Fiction Pro,5,34.65,30.56,15.69,469,4.5,125,276,0.72,1.99,149.35,23.9
14-08-2024,P0024,TrendSet Jackets Premium,5,88.65,85.38,0.0,426,4.0,35,400,0.5,2.0,316.7,126.53
2024-05-04 00:00:00,P0004,TechPro Laptops Elite,1,929.89,861.25,0.0,463,4.3,482,205,0.98,2.01,790.86,139.03
2024-05-06 00:00:00,P0039,AcademiaBooks Comics Plus,2,93.81,80.91,0.0,347,3.6,315,156,1.28,2.0,151.5,36.13
18-07-2024,P0035,ModernSpace Decor Plus,2,711.79,612.39,0.0,492,4.7,461,291,0.69,2.01,974.62,448.96
24-06-2024,P0027,ComfortLiving Decor Plus,3,593.43,540.41,0.0,185,4.5,244,475,0.21,1.0,1404.99,375.3
2024-06-03 00:00:00,P0008,ElectroMax Smartwatches Plus,5,1634.82,1407.71,9.09,470,4.1,43,499,0.2,1.0,6925.0,1249.12
22-06-2024,P0013,UrbanWear Dresses Premium,2,222.8,189.76,0.0,361,4.6,286,498,0.2,1.0,324.3,121.3
2024-06-10 00:00:00,P0006,TechPro Headphones Standard,4,2251.23,2160.4,0.0,375,4.1,117,126,1.59,2.0,6871.48,2133.43
28-08-2024,P0009,DigiCorp Smartphones Standard,4,590.76,523.7,0.0,123,4.6,285,432,0.93,4.02,1858.48,504.56
27-06-2024,P0015,StyleHub Jackets Premium,2,65.71,63.26,0.0,442,4.2,291,426,0.23,0.98,87.96,43.47
14-04-2024,P0048,StoryWorld Comics Standard,5,18.13,15.88,0.0,118,4.3,296,277,0.36,1.0,67.6,23.04
2024-06-10 00:00:00,P0002,TechPro Laptops Premium,2,288.26,247.1,0.0,151,4.3,122,440,0.23,1.01,465.42,111.09
2024-11-09 00:00:00,P0014,StyleHub Jackets Elite,2,283.83,267.05,0.0,499,3.9,133,429,0.23,0.99,375.4,192.26
2025-02-01 00:00:00,P0013,UrbanWear Dresses Premium,5,222.93,193.95,0.0,361,4.6,286,412,0.24,0.99,810.75,303.92
19-03-2024,P0032,HomeEssence Cookware Elite,5,424.16,410.03,8.86,444,3.9,389,177,0.56,0.99,1613.15,507.64
2024-09-04 00:00:00,P0044,AcademiaBooks Textbooks Elite,5,27.37,26.52,21.74,288,3.8,252,451,0.22,0.99,123.55,13.31
16-01-2025,P0014,StyleHub Jackets Elite,4,265.54,229.03,0.0,499,3.9,133,71,1.41,1.0,750.8,311.37
19-05-2024,P0033,ModernSpace Storage Plus,4,365.05,319.66,0.0,329,4.4,85,194,1.03,2.0,1148.16,312.06
2024-04-08 00:00:00,P0005,TechPro Tablets Elite,2,1522.27,1471.14,0.0,345,3.6,126,80,2.5,2.0,2252.96,791.57
26-05-2024,P0045,ClassicPress Non-Fiction Pro,5,44.92,42.69,0.0,469,4.5,125,154,1.3,2.0,149.35,75.23
15-10-2024,P0021,StyleHub Dresses Standard,3,117.29,109.82,0.0,143,4.8,48,207,0.97,2.01,268.86,83.02
21-06-2024,P0029,HomeEssence Bedding Premium,5,565.56,517.2,0.0,410,5.0,344,482,0.41,1.98,2207.25,620.54
2024-09-03 00:00:00,P0035,ModernSpace Decor Plus,3,694.68,605.07,0.0,492,4.7,461,59,5.08,3.0,1461.93,622.12
2024-06-09 00:00:00,P0024,TrendSet Jackets Premium,1,92.28,88.68,0.0,426,4.0,35,240,0.83,1.99,63.34,28.94
26-01-2025,P0039,AcademiaBooks Comics Plus,5,102.74,89.62,0.0,347,3.6,315,422,0.47,1.98,378.75,134.93
19-06-2024,P0015,StyleHub Jackets Premium,4,49.78,45.28,20.73,442,4.2,291,320,0.31,0.99,175.92,23.19
30-11-2024,P0032,HomeEssence Cookware Elite,3,470.67,408.26,0.0,444,3.9,389,143,0.7,1.0,967.89,444.11
22-08-2024,P0004,TechPro Laptops Elite,5,938.37,891.07,0.0,463,4.3,482,234,0.85,1.99,3954.3,737.54
21-06-2024,P0018,StyleHub T-Shirts Pro,2,285.45,246.72,0.0,490,3.9,352,289,0.35,1.01,436.4,134.5
18-01-2025,P0046,ModernReads Non-Fiction Pro,5,12.62,11.3,21.08,283,4.4,377,340,0.29,0.99,58.55,4.56
29-04-2024,P0043,ModernReads Comics Plus,5,32.83,30.88,0.0,365,4.3,10,366,0.82,3.0,117.15,47.02
2024-04-09 00:00:00,P0002,TechPro Laptops Premium,1,262.79,231.17,0.0,151,4.3,122,252,0.79,1.99,232.71,30.08
2024-06-06 00:00:00,P0028,HomeEssence Bedding Pro,5,28.12,24.9,0.0,87,3.9,487,247,0.4,0.99,97.6,42.99
2024-01-03 00:00:00,P0010,SmartGen Headphones Plus,3,1748.91,1590.95,22.02,310,3.6,66,139,0.72,1.0,5402.25,-155.51
2025-09-01 00:00:00,P0012,TechPro Laptops Elite,1,1723.7,1606.51,0.0,107,4.2,498,183,1.64,3.0,1379.34,344.36
2024-10-08 00:00:00,P0038,ModernReads Non-Fiction Pro,2,15.5,13.36,0.0,445,4.3,357,118,1.69,1.99,23.32,7.68
19-05-2024,P0020,StyleHub T-Shirts Pro,4,277.35,253.06,0.0,394,3.6,216,478,0.42,2.01,818.08,291.34
2024-01-06 00:00:00,P0013,UrbanWear Dresses Premium,3,209.44,197.87,0.0,361,4.6,286,233,0.43,1.0,486.45,141.87
14-11-2024,P0004,TechPro Laptops Elite,3,988.22,888.58,0.0,463,4.3,482,398,0.25,1.0,2372.58,592.07
20-05-2024,P0043,ModernReads Comics Plus,3,27.65,24.53,18.66,365,4.3,10,296,0.34,1.01,70.29,12.67
2024-08-09 00:00:00,P0019,UrbanWear Shoes Premium,3,253.03,220.73,0.0,292,4.7,107,115,0.87,1.0,512.97,246.13
2024-04-08 00:00:00,P0009,DigiCorp Smartphones Standard,4,608.28,575.94,0.0,123,4.6,285,474,0.21,1.0,1858.48,574.65
19-05-2024,P0015,StyleHub Jackets Premium,3,63.16,53.75,0.0,442,4.2,291,164,0.61,1.0,131.94,57.53
13-10-2024,P0031,KitchenPro Decor Plus,4,200.53,191.04,0.0,401,4.3,138,344,0.87,2.99,588.36,213.75
2024-01-07 00:00:00,P0013,UrbanWear Dresses Premium,3,170.75,161.33,21.83,361,4.6,286,143,1.4,2.0,486.45,25.79
26-11-2024,P0003,DigiCorp Tablets Standard,2,1866.14,1724.3,0.0,224,4.9,182,459,0.22,1.01,3256.78,475.5
2024-11-05 00:00:00,P0013,UrbanWear Dresses Premium,5,222.51,204.1,0.0,361,4.6,286,256,0.39,1.0,810.75,301.8
16-11-2024,P0005,TechPro Tablets Elite,6,1188.08,1049.34,17.74,345,3.6,126,452,0.44,1.99,6758.88,369.62
29-12-2024,P0045,ClassicPress Non-Fiction Pro,1,44.53,42.78,0.0,469,4.5,125,387,0.52,2.01,29.87,14.66
2024-08-04 00:00:00,P0023,TrendSet Jeans Standard,3,357.1,338.98,0.0,185,4.2,226,195,0.51,0.99,818.04,253.25
17-11-2024,P0013,UrbanWear Dresses Premium,6,208.27,195.74,0.0,361,4.6,286,165,1.21,2.0,972.9,276.73
2024-04-03 00:00:00,P0025,ModernSpace Decor Premium,2,365.82,326.69,0.0,91,4.4,355,338,0.59,1.99,517.76,213.87
18-08-2024,P0037,ClassicPress Non-Fiction Plus,6,37.72,34.11,16.86,468,4.0,417,455,0.88,4.0,220.68,5.62
26-09-2024,P0022,StyleHub Shoes Pro,6,42.76,37.86,22.69,435,4.1,256,132,0.76,1.0,204.96,51.6
2024-02-08 00:00:00,P0032,HomeEssence Cookware Elite,2,462.71,411.23,0.0,444,3.9,389,222,0.45,1.0,645.26,280.17
2025-09-01 00:00:00,P0045,ClassicPress Non-Fiction Pro,5,45.2,40.99,0.0,469,4.5,125,346,0.58,2.01,149.35,76.64
2024-10-04 00:00:00,P0043,ModernReads Comics Plus,1,34.97,32.08,0.0,365,4.3,10,126,0.79,1.0,23.43,11.54
21-06-2024,P0038,ModernReads Non-Fiction Pro,4,14.95,14.42,0.0,445,4.3,357,340,0.29,0.99,46.64,13.14
2024-01-11 00:00:00,P0018,StyleHub T-Shirts Pro,1,297.94,286.14,0.0,490,3.9,352,83,2.41,2.0,218.2,79.74
2024-06-08 00:00:00,P0009,DigiCorp Smartphones Standard,2,553.64,474.69,0.0,123,4.6,285,329,0.61,2.01,929.24,178.04
20-07-2024,P0033,ModernSpace Storage Plus,1,359.51,324.56,0.0,329,4.4,85,364,0.27,0.98,287.04,72.47
18-03-2024,P0039,AcademiaBooks Comics Plus,5,96.78,90.31,0.0,347,3.6,315,183,1.09,1.99,378.75,105.17
23-07-2024,P0047,StoryWorld Children Pro,2,51.47,47.73,0.0,448,4.7,366,104,1.92,2.0,75.96,26.98
15-07-2024,P0013,UrbanWear Dresses Premium,5,197.21,177.03,11.01,361,4.6,286,64,3.12,2.0,810.75,175.32
18-05-2024,P0036,HomeEssence Storage Standard,3,156.09,149.77,0.0,460,4.7,146,342,0.58,1.98,305.97,162.29
2024-05-12 00:00:00,P0048,StoryWorld Comics Standard,1,18.6,18.12,0.0,118,4.3,296,245,0.41,1.0,13.52,5.08
23-08-2024,P0028,HomeEssence Bedding Pro,4,25.31,23.53,9.97,87,3.9,487,99,1.01,1.0,78.08,23.16
24-11-2024,P0010,SmartGen Headphones Plus,3,2161.14,1858.7,0.0,310,3.6,66,385,0.26,1.0,5402.25,1081.18
13-09-2024,P0010,SmartGen Headphones Plus,1,1730.99,1589.24,22.94,310,3.6,66,486,0.41,1.99,1800.75,-69.76
23-06-2024,P0038,ModernReads Non-Fiction Pro,2,14.98,13.21,0.0,445,4.3,357,162,3.09,5.01,23.32,6.64
22-01-2025,P0040,AcademiaBooks Children Premium,4,79.24,77.42,0.0,109,3.8,32,72,1.39,1.0,244.0,72.95
26-08-2024,P0012,TechPro Laptops Elite,2,1727.84,1643.51,0.0,107,4.2,498,224,0.45,1.01,2758.68,697.01
2024-01-03 00:00:00,P0015,StyleHub Jackets Premium,1,55.47,51.23,13.57,442,4.2,291,418,0.24,1.0,43.98,11.49
13-05-2024,P0041,ClassicPress Children Plus,4,69.41,63.92,0.0,236,4.5,179,91,3.3,3.0,185.56,92.07
2024-10-08 00:00:00,P0027,ComfortLiving Decor Plus,1,569.99,551.4,0.0,185,4.5,244,481,0.42,2.02,468.33,101.66
20-06-2024,P0020,StyleHub T-Shirts Pro,1,283.32,260.39,0.0,394,3.6,216,434,0.92,3.99,204.52,78.8
2024-09-06 00:00:00,P0021,StyleHub Dresses Standard,5,98.64,94.48,16.36,143,4.8,48,377,0.8,3.02,448.1,45.09
24-11-2024,P0044,AcademiaBooks Textbooks Elite,5,36.43,33.18,0.0,288,3.8,252,370,0.54,2.0,123.55,58.59
31-07-2024,P0046,ModernReads Non-Fiction Pro,2,16.28,14.15,0.0,283,4.4,377,490,0.41,2.01,23.42,9.14
26-02-2025,P0025,ModernSpace Decor Premium,2,381.25,364.7,0.0,91,4.4,355,344,0.29,1.0,517.76,244.73
22-11-2024,P0004,TechPro Laptops Elite,3,953.12,906.85,0.0,463,4.3,482,148,0.68,1.01,2372.58,486.78
19-11-2024,P0045,ClassicPress Non-Fiction Pro,2,42.09,40.23,0.0,469,4.5,125,443,0.45,1.99,59.74,24.45
2024-04-11 00:00:00,P0029,HomeEssence Bedding Premium,3,604.85,536.23,0.0,410,5.0,344,115,0.87,1.0,1324.35,490.19
22-09-2024,P0018,StyleHub T-Shirts Pro,2,244.19,235.02,14.64,490,3.9,352,122,2.46,3.0,436.4,51.97
20-07-2024,P0039,AcademiaBooks Comics Plus,4,98.95,84.59,0.0,347,3.6,315,316,0.32,1.01,303.0,92.79
24-08-2024,P0013,UrbanWear Dresses Premium,2,217.4,208.32,0.0,361,4.6,286,447,0.45,2.01,324.3,110.49
21-08-2024,P0036,HomeEssence Storage Standard,4,146.9,126.37,0.0,460,4.7,146,184,1.09,2.01,407.96,179.66
22-05-2024,P0039,AcademiaBooks Comics Plus,4,102.32,91.88,0.0,347,3.6,315,337,0.3,1.01,303.0,106.27
2024-02-10 00:00:00,P0005,TechPro Tablets Elite,4,1559.71,1523.47,0.0,345,3.6,126,110,1.82,2.0,4505.92,1732.92
2025-01-02 00:00:00,P0041,ClassicPress Children Plus,2,62.77,57.29,5.53,236,4.5,179,279,1.08,3.01,92.78,32.77
26-08-2024,P0047,StoryWorld Children Pro,1,36.14,33.24,24.93,448,4.7,366,76,2.63,2.0,37.98,-1.84
26-02-2025,P0008,ElectroMax Smartwatches Plus,1,1780.92,1628.1,0.0,470,4.1,43,373,0.8,2.98,1385.0,395.92
14-05-2024,P0039,AcademiaBooks Comics Plus,4,95.46,90.75,0.0,347,3.6,315,165,0.61,1.01,303.0,78.84
31-03-2024,P0036,HomeEssence Storage Standard,5,143.85,129.64,0.0,460,4.7,146,122,3.28,4.0,509.95,209.29
2024-05-10 00:00:00,P0031,KitchenPro Decor Plus,5,211.55,189.13,0.0,401,4.3,138,55,1.82,1.0,735.45,322.32
2024-08-05 00:00:00,P0027,ComfortLiving Decor Plus,4,587.11,543.72,0.0,185,4.5,244,493,0.41,2.02,1873.32,475.12
29-05-2024,P0013,UrbanWear Dresses Premium,3,214.2,189.27,0.0,361,4.6,286,202,0.5,1.01,486.45,156.16
30-12-2024,P0034,KitchenPro Storage Pro,6,47.63,44.17,0.0,233,4.5,191,125,0.8,1.0,211.74,74.06
13-11-2024,P0039,AcademiaBooks Comics Plus,5,98.18,89.15,0.0,347,3.6,315,252,0.4,1.01,378.75,112.16
26-10-2024,P0044,AcademiaBooks Textbooks Elite,3,36.77,33.92,0.0,288,3.8,252,62,1.61,1.0,74.13,36.17
2024-04-06 00:00:00,P0034,KitchenPro Storage Pro,1,46.85,42.97,0.0,233,4.5,191,413,0.24,0.99,35.29,11.56
2024-10-09 00:00:00,P0048,StoryWorld Comics Standard,1,18.71,17.16,0.0,118,4.3,296,183,0.55,1.01,13.52,5.19
2024-04-10 00:00:00,P0031,KitchenPro Decor Plus,4,197.99,182.81,0.0,401,4.3,138,144,0.69,0.99,588.36,203.61
13-08-2024,P0028,HomeEssence Bedding Pro,4,27.3,23.6,0.0,87,3.9,487,195,0.51,0.99,78.08,31.14
15-09-2024,P0037,ClassicPress Non-Fiction Plus,1,44.1,39.57,10.05,468,4.0,417,129,0.78,1.01,36.78,7.32
31-10-2024,P0032,HomeEssence Cookware Elite,3,449.14,384.45,0.0,444,3.9,389,151,0.66,1.0,967.89,379.52
22-02-2025,P0006,TechPro Headphones Standard,3,2242.91,1954.11,0.0,375,4.1,117,283,0.35,0.99,5153.61,1575.11
2024-12-06 00:00:00,P0022,StyleHub Shoes Pro,4,53.11,46.51,0.0,435,4.1,256,56,3.57,2.0,136.64,75.79
14-09-2024,P0031,KitchenPro Decor Plus,5,202.66,176.71,0.0,401,4.3,138,481,0.62,2.98,735.45,277.83
31-10-2024,P0044,AcademiaBooks Textbooks Elite,4,35.54,30.62,0.0,288,3.8,252,319,0.94,3.0,98.84,43.33
2024-05-06 00:00:00,P0033,ModernSpace Storage Plus,5,375.25,340.75,0.0,329,4.4,85,241,0.41,0.99,1435.2,441.03
17-05-2024,P0035,ModernSpace Decor Plus,4,526.67,490.6,22.44,492,4.7,461,148,0.68,1.01,1949.24,157.45
17-04-2024,P0041,ClassicPress Children Plus,1,65.98,57.01,0.0,236,4.5,179,341,0.59,2.01,46.39,19.59
19-08-2024,P0038,ModernReads Non-Fiction Pro,2,14.62,13.83,0.0,445,4.3,357,255,0.78,1.99,23.32,5.91
2024-11-12 00:00:00,P0008,ElectroMax Smartwatches Plus,1,1704.88,1571.11,11.96,470,4.1,43,93,1.08,1.0,1385.0,319.88
28-09-2024,P0039,AcademiaBooks Comics Plus,3,98.22,93.87,0.0,347,3.6,315,312,0.64,2.0,227.25,67.42
13-02-2025,P0022,StyleHub Shoes Pro,1,52.18,47.89,0.0,435,4.1,256,91,1.1,1.0,34.16,18.02
13-11-2024,P0024,TrendSet Jackets Premium,1,86.03,82.98,0.0,426,4.0,35,202,0.5,1.01,63.34,22.69
2024-07-09 00:00:00,P0027,ComfortLiving Decor Plus,3,594.44,529.66,0.0,185,4.5,244,458,0.44,2.02,1404.99,378.34
15-07-2024,P0026,ModernSpace Appliances Premium,2,101.81,87.25,8.65,70,4.5,299,309,0.32,0.99,146.3,57.31
2024-08-07 00:00:00,P0023,TrendSet Jeans Standard,3,378.4,358.48,0.0,185,4.2,226,319,0.63,2.01,818.04,317.16
28-12-2024,P0029,HomeEssence Bedding Premium,4,583.2,516.59,0.0,410,5.0,344,396,0.25,0.99,1765.8,566.99
17-03-2024,P0035,ModernSpace Decor Plus,2,676.5,591.22,0.0,492,4.7,461,203,0.49,0.99,974.62,378.38
2024-07-07 00:00:00,P0002,TechPro Laptops Premium,5,277.94,244.4,0.0,151,4.3,122,247,0.81,2.0,1163.55,226.13
25-10-2024,P0016,ChicLine Jeans Premium,2,241.11,206.74,0.0,436,4.6,214,51,1.96,1.0,335.5,146.72
2024-03-06 00:00:00,P0022,StyleHub Shoes Pro,5,53.25,48.04,0.0,435,4.1,256,104,2.88,3.0,170.8,95.43
2024-02-11 00:00:00,P0037,ClassicPress Non-Fiction Plus,3,45.13,43.97,0.0,468,4.0,417,245,1.22,2.99,110.34,25.06
22-11-2024,P0005,TechPro Tablets Elite,5,1556.2,1514.26,0.0,345,3.6,126,262,1.53,4.01,5632.4,2148.61
29-10-2024,P0012,TechPro Laptops Elite,3,1314.26,1225.82,23.76,107,4.2,498,220,0.45,0.99,4138.02,-195.23
2024-12-04 00:00:00,P0046,ModernReads Non-Fiction Pro,4,15.83,14.2,0.0,283,4.4,377,372,0.27,1.0,46.84,16.48
2024-11-10 00:00:00,P0026,ModernSpace Appliances Premium,3,109.07,97.96,0.0,70,4.5,299,266,0.38,1.01,219.45,107.77
2024-02-06 00:00:00,P0031,KitchenPro Decor Plus,3,153.54,133.43,24.47,401,4.3,138,177,1.13,2.0,441.27,19.35
2024-08-09 00:00:00,P0002,TechPro Laptops Premium,3,282.17,258.91,0.0,151,4.3,122,249,0.4,1.0,698.13,148.37
24-10-2024,P0006,TechPro Headphones Standard,4,2303.01,2099.69,0.0,375,4.1,117,435,0.23,1.0,6871.48,2340.56
22-12-2024,P0019,UrbanWear Shoes Premium,4,214.41,184.44,15.75,292,4.7,107,212,0.94,1.99,683.96,173.68
23-01-2025,P0041,ClassicPress Children Plus,5,67.98,63.21,0.0,236,4.5,179,454,0.22,1.0,231.95,107.93
2024-01-06 00:00:00,P0002,TechPro Laptops Premium,2,285.03,273.42,0.0,151,4.3,122,216,0.46,0.99,465.42,104.63
24-05-2024,P0034,KitchenPro Storage Pro,3,45.6,41.76,0.0,233,4.5,191,404,0.5,2.02,105.87,30.94
14-07-2024,P0033,ModernSpace Storage Plus,2,344.65,327.97,0.0,329,4.4,85,435,0.46,2.0,574.08,115.21
2025-04-01 00:00:00,P0013,UrbanWear Dresses Premium,3,227.01,205.29,0.0,361,4.6,286,253,1.19,3.01,486.45,194.59
27-04-2024,P0030,HomeEssence Decor Pro,3,479.89,433.09,0.0,499,4.8,390,141,2.13,3.0,1016.73,422.95
26-01-2025,P0027,ComfortLiving Decor Plus,3,578.84,521.7,0.0,185,4.5,244,178,1.12,1.99,1404.99,331.53
24-09-2024,P0014,StyleHub Jackets Elite,4,264.78,247.57,0.0,499,3.9,133,78,1.28,1.0,750.8,308.32
2024-11-03 00:00:00,P0017,TrendSet Dresses Pro,3,382.94,363.31,0.0,223,3.8,122,66,3.03,2.0,815.67,333.15
29-01-2025,P0048,StoryWorld Comics Standard,4,17.92,15.54,0.0,118,4.3,296,333,0.9,3.0,54.08,17.61
15-10-2024,P0029,HomeEssence Bedding Premium,5,561.91,536.36,0.0,410,5.0,344,498,0.2,1.0,2207.25,602.3
29-08-2024,P0042,AcademiaBooks Comics Premium,5,70.75,65.43,0.0,208,4.1,161,428,0.47,2.01,282.2,71.56
18-12-2024,P0026,ModernSpace Appliances Premium,1,110.97,94.34,0.0,70,4.5,299,127,2.36,3.0,73.15,37.82
2024-10-10 00:00:00,P0030,HomeEssence Decor Pro,5,477.33,417.27,0.0,499,4.8,390,361,0.28,1.01,1694.55,692.09
20-07-2024,P0043,ModernReads Comics Plus,4,33.17,31.37,0.0,365,4.3,10,119,0.84,1.0,93.72,38.96
20-04-2024,P0027,ComfortLiving Decor Plus,3,558.61,486.46,8.37,185,4.5,244,390,0.51,1.99,1404.99,270.83
27-09-2024,P0040,AcademiaBooks Children Premium,2,84.02,75.73,0.0,109,3.8,32,465,0.65,3.02,122.0,46.04
30-06-2024,P0044,AcademiaBooks Textbooks Elite,4,36.58,31.47,0.0,288,3.8,252,138,1.45,2.0,98.84,47.46
20-08-2024,P0017,TrendSet Dresses Pro,2,402.02,353.36,0.0,223,3.8,122,263,0.38,1.0,543.78,260.27
28-03-2024,P0012,TechPro Laptops Elite,2,1741.47,1548.1,0.0,107,4.2,498,106,0.94,1.0,2758.68,724.26
2024-02-11 00:00:00,P0012,TechPro Laptops Elite,2,1675.87,1501.3,0.0,107,4.2,498,471,0.21,0.99,2758.68,593.06
14-08-2024,P0015,StyleHub Jackets Premium,5,62.2,54.78,0.0,442,4.2,291,158,1.27,2.01,219.9,91.09
30-07-2024,P0042,AcademiaBooks Comics Premium,3,75.43,70.8,0.0,208,4.1,161,189,1.06,2.0,169.32,56.97
28-11-2024,P0048,StoryWorld Comics Standard,1,17.75,15.16,0.0,118,4.3,296,281,0.71,2.0,13.52,4.23
