product_id,category,price,competitor_price,discount,units_sold,date,season,day_of_week,stock_available,marketing_spend,customer_rating
P024,Electronics,1292.34,1434.19,5.6,54,2023-04-01,Spring,Saturday,22,55.94,3.8
P003,Clothing,884.81,942.44,4.5,48,2025-05-19,Spring,Monday,353,128.27,3.4
P040,Sports,1148.8,1173.26,4.8,49,2025-08-17,Summer,Sunday,449,141.34,4.8
P039,Clothing,703.73,679.48,7.4,46,2023-04-21,Spring,Friday,389,145.75,5.0
P021,Electronics,414.03,448.1,7.4,42,2024-08-24,Summer,Saturday,145,44.25,2.7
P006,Home,559.29,612.99,6.7,31,2024-11-05,Fall,Tuesday,64,63.15,2.2
P025,Clothing,145.72,150.96,0.5,65,2023-05-26,Spring,Friday,392,412.98,3.6
P044,Home,1581.11,1590.75,5.1,32,2023-02-13,Winter,Monday,364,192.58,3.0
P050,Electronics,1443.52,1427.2,5.2,44,2024-04-07,Spring,Sunday,243,169.84,3.5
P016,Sports,812.61,714.16,7.8,54,2024-01-06,Winter,Saturday,107,504.5,3.6
P010,Clothing,160.27,182.1,3.4,56,2024-10-24,Fall,Thursday,457,4.05,4.0
P006,Clothing,1281.9,1522.92,0.5,47,2025-04-14,Spring,Monday,110,3.2,4.3
P005,Home,1901.5,1796.21,15.5,16,2023-03-17,Spring,Friday,91,307.77,2.6
P009,Clothing,971.85,916.26,4.8,53,2024-01-03,Winter,Wednesday,499,707.93,3.6
P041,Electronics,2052.81,2015.9,2.6,42,2024-02-09,Winter,Friday,218,1838.29,3.5
P002,Sports,161.08,159.04,8.7,53,2023-10-25,Fall,Wednesday,80,226.37,4.5
P026,Home,1140.43,1141.9,13.7,38,2024-07-28,Summer,Sunday,492,48.91,3.0
P017,Sports,1489.42,1252.85,12.8,37,2023-08-16,Summer,Wednesday,435,377.45,3.5
P037,Home,1834.98,1660.87,14.5,37,2023-08-12,Summer,Saturday,276,93.95,4.0
P019,Clothing,370.81,331.74,11.9,79,2024-08-04,Summer,Sunday,120,557.96,4.2
P004,Clothing,655.79,706.84,11.5,58,2025-09-15,Fall,Monday,304,42.36,4.2
P021,Beauty,528.43,457.21,0.9,56,2024-02-27,Winter,Tuesday,249,280.73,5.0
P021,Sports,1125.43,1090.1,1.5,38,2025-09-18,Fall,Thursday,325,527.91,4.3
P042,Sports,274.83,294.63,7.3,47,2024-10-17,Fall,Thursday,390,428.26,5.0
P025,Beauty,398.05,381.35,5.7,52,2023-10-30,Fall,Monday,425,525.52,3.5
P050,Home,359.87,313.97,15.4,62,2025-02-26,Winter,Wednesday,43,498.99,3.6
P024,Home,1321.81,1088.49,3.7,25,2023-05-05,Spring,Friday,363,346.85,2.6
P012,Sports,1785.47,1911.33,16.2,51,2023-05-28,Spring,Sunday,22,435.18,4.4
P016,Home,1859.93,1739.51,4.4,29,2024-01-31,Winter,Wednesday,404,1165.01,3.9
P017,Electronics,1489.88,1250.07,10.7,54,2023-02-12,Winter,Sunday,357,6.86,4.4
P046,Beauty,768.22,651.18,5.0,34,2025-04-16,Spring,Wednesday,223,137.42,3.6
P023,Home,1684.99,1676.16,15.4,27,2023-05-09,Spring,Tuesday,341,335.73,3.5
P048,Home,824.64,894.38,8.3,37,2023-10-03,Fall,Tuesday,77,815.06,3.9
P013,Sports,1404.75,1395.7,1.4,23,2025-05-07,Spring,Wednesday,244,165.83,3.3
P009,Sports,1208.23,1115.36,4.2,45,2025-03-16,Spring,Sunday,102,344.71,3.0
P038,Electronics,1918.19,2162.16,11.4,60,2024-10-13,Fall,Sunday,431,1420.02,5.0
P016,Electronics,2930.5,2982.28,3.8,20,2023-11-01,Fall,Wednesday,11,302.74,4.3
P023,Beauty,140.34,145.15,7.9,60,2023-11-30,Fall,Thursday,39,536.62,3.5
P015,Electronics,1361.51,1177.72,19.4,58,2024-02-26,Winter,Monday,324,840.26,3.9
P018,Electronics,624.01,746.05,8.6,47,2025-08-06,Summer,Wednesday,192,88.76,3.1
P026,Sports,1039.02,1095.25,11.3,50,2023-10-19,Fall,Thursday,438,377.48,4.4
P018,Sports,603.75,600.18,8.6,48,2025-11-28,Fall,Friday,493,881.41,3.9
P044,Sports,1508.71,1408.38,3.2,41,2024-03-17,Spring,Sunday,350,1769.2,4.2
P008,Home,1105.12,1165.42,5.2,47,2023-06-04,Summer,Sunday,427,2023.39,3.7
P015,Clothing,1001.54,969.24,5.1,61,2024-02-26,Winter,Monday,425,1179.78,3.5
P011,Sports,439.0,439.92,3.8,41,2023-05-24,Spring,Wednesday,355,389.48,2.7
P049,Electronics,258.86,269.32,8.2,68,2025-06-08,Summer,Sunday,275,490.85,3.2
P035,Sports,776.25,594.33,18.2,55,2024-08-19,Summer,Monday,455,36.91,3.9
P048,Electronics,1762.05,2029.5,11.8,48,2025-08-09,Summer,Saturday,373,40.16,3.7
P026,Electronics,665.01,673.46,6.0,35,2023-06-28,Summer,Wednesday,60,264.49,3.4
P020,Sports,670.13,652.79,6.6,54,2024-08-28,Summer,Wednesday,433,135.2,4.2
P045,Clothing,564.78,550.17,11.5,69,2024-06-21,Summer,Friday,242,1630.05,4.1
P001,Home,1518.41,1732.01,6.3,29,2024-11-29,Fall,Friday,293,893.72,4.0
P049,Beauty,569.04,557.65,2.6,44,2024-06-11,Summer,Tuesday,32,562.67,2.1
P044,Beauty,375.54,367.02,8.3,64,2025-07-27,Summer,Sunday,367,270.98,4.6
P023,Electronics,2036.53,1936.1,3.5,31,2023-12-13,Winter,Wednesday,138,200.66,2.6
P021,Clothing,818.45,918.17,8.9,58,2023-01-28,Winter,Saturday,429,100.91,3.2
P011,Electronics,879.22,860.14,4.3,45,2023-05-26,Spring,Friday,452,399.84,3.1
P001,Sports,568.41,454.24,3.1,51,2023-08-09,Summer,Wednesday,407,826.16,2.7
P009,Electronics,1116.78,1082.52,7.8,49,2023-01-21,Winter,Saturday,126,34.88,2.4
P031,Clothing,1181.74,1219.5,6.5,49,2024-04-23,Spring,Tuesday,19,245.06,3.5
P026,Sports,552.2,581.45,0.8,64,2024-06-08,Summer,Saturday,264,2896.21,4.2
P008,Home,241.06,260.48,9.3,56,2024-01-11,Winter,Thursday,145,561.8,4.3
P007,Clothing,1052.67,1067.64,10.8,61,2023-07-16,Summer,Sunday,227,588.27,3.3
P017,Beauty,553.78,572.25,6.3,54,2024-11-28,Fall,Thursday,103,278.84,4.7
P019,Home,162.61,173.3,6.4,57,2023-07-02,Summer,Sunday,274,100.94,4.2
P019,Electronics,374.81,388.54,3.3,64,2024-08-17,Summer,Saturday,46,394.74,3.3
P006,Clothing,1423.03,1293.89,12.8,57,2025-06-17,Summer,Tuesday,79,988.15,5.0
P030,Home,1652.1,1485.85,5.9,22,2024-10-30,Fall,Wednesday,195,42.76,4.7
P003,Beauty,90.23,88.76,20.6,86,2024-11-20,Fall,Wednesday,67,637.17,3.5
P035,Beauty,785.93,802.58,9.5,48,2025-06-10,Summer,Tuesday,28,74.97,2.7
P050,Home,1406.45,1250.57,11.4,33,2023-12-18,Winter,Monday,193,74.98,4.0
P001,Clothing,616.79,603.75,3.5,57,2025-02-03,Winter,Monday,413,74.47,4.0
P030,Beauty,400.99,440.81,4.9,66,2025-04-27,Spring,Sunday,446,23.58,4.4
P030,Electronics,2988.06,3117.64,11.4,36,2024-12-09,Winter,Monday,430,124.0,4.1
P029,Home,275.07,282.15,7.8,59,2023-02-28,Winter,Tuesday,36,620.67,3.1
P006,Clothing,175.36,163.85,14.9,73,2023-10-22,Fall,Sunday,193,355.55,4.0
P018,Clothing,887.4,951.98,3.1,55,2024-04-18,Spring,Thursday,338,978.65,3.6
P006,Sports,1506.79,1492.39,5.1,34,2025-08-08,Summer,Friday,320,270.12,4.4
P020,Beauty,603.06,662.17,5.6,47,2024-07-22,Summer,Monday,432,10.49,3.0
P021,Beauty,154.25,138.32,10.8,71,2024-08-08,Summer,Thursday,196,1199.56,3.4
P015,Clothing,627.88,674.73,0.9,63,2024-04-29,Spring,Monday,144,795.9,4.2
P047,Beauty,351.12,387.65,3.7,63,2024-04-05,Spring,Friday,395,151.17,4.4
P027,Electronics,2176.68,2401.84,8.2,41,2023-03-20,Spring,Monday,71,106.61,5.0
P007,Electronics,1137.41,1181.17,17.5,51,2023-08-14,Summer,Monday,162,842.04,3.1
P010,Home,589.34,635.49,3.2,50,2023-07-06,Summer,Thursday,446,99.32,4.8
P022,Clothing,542.54,494.49,9.3,52,2024-03-04,Spring,Monday,348,79.59,3.4
P037,Electronics,216.93,198.51,6.3,55,2023-06-01,Summer,Thursday,78,382.39,5.0
P037,Beauty,295.88,285.72,16.1,56,2024-07-12,Summer,Friday,111,28.03,3.8
P028,Beauty,704.47,702.97,2.9,54,2024-03-25,Spring,Monday,485,1201.47,2.8
P049,Home,952.33,982.65,4.0,41,2025-12-05,Winter,Friday,306,393.28,3.5
P016,Clothing,916.79,1082.46,6.4,53,2023-07-18,Summer,Tuesday,165,690.37,4.3
P004,Beauty,346.83,344.28,11.9,66,2025-02-19,Winter,Wednesday,82,145.29,3.1
P028,Sports,191.43,190.96,9.1,64,2024-07-11,Summer,Thursday,391,338.99,3.6
P014,Home,782.04,809.73,4.5,47,2024-06-07,Summer,Friday,184,845.72,2.6
P007,Home,779.01,812.52,12.9,33,2025-10-29,Fall,Wednesday,275,75.73,3.6
P008,Beauty,677.4,577.99,8.6,43,2025-11-03,Fall,Monday,270,1330.81,2.6
P041,Clothing,1116.52,1083.73,2.3,55,2023-04-16,Spring,Sunday,89,480.11,4.7
P034,Beauty,550.01,555.47,9.5,54,2024-09-27,Fall,Friday,313,651.0,3.4
P036,Beauty,339.17,370.78,8.0,71,2025-11-09,Fall,Sunday,220,245.38,4.0
P038,Beauty,406.08,375.14,10.7,67,2023-08-30,Summer,Wednesday,298,331.81,5.0
P039,Electronics,1401.62,1346.87,6.8,43,2023-01-25,Winter,Wednesday,335,784.95,3.8
P023,Beauty,589.31,500.81,10.2,58,2023-08-17,Summer,Thursday,230,479.49,3.5
P018,Beauty,713.61,684.89,5.9,50,2025-12-01,Winter,Monday,407,577.87,3.2
P016,Electronics,467.79,432.23,9.3,46,2023-03-31,Spring,Friday,108,409.6,3.9
P011,Sports,1738.26,1743.07,20.4,27,2023-10-09,Fall,Monday,478,428.62,4.0
P009,Beauty,453.01,475.23,2.8,55,2025-11-29,Fall,Saturday,416,564.12,3.5
P021,Electronics,785.3,749.12,8.3,56,2023-08-25,Summer,Friday,223,939.54,4.1
P042,Electronics,224.58,197.41,9.1,40,2023-10-11,Fall,Wednesday,316,64.34,3.9
P014,Home,1885.64,1449.4,5.4,25,2025-02-06,Winter,Thursday,311,114.58,4.3
P005,Beauty,340.42,313.72,2.0,70,2025-08-29,Summer,Friday,102,809.34,4.4
P018,Home,1903.22,1874.77,6.3,11,2024-03-04,Spring,Monday,438,678.12,3.6
P039,Clothing,265.53,303.69,8.3,76,2023-02-28,Winter,Tuesday,461,440.1,3.4
P040,Home,1101.81,1095.91,4.8,34,2025-06-29,Summer,Sunday,31,305.22,2.1
P036,Home,1439.76,1351.55,5.2,24,2023-07-26,Summer,Wednesday,155,1785.02,3.6
P050,Beauty,693.39,699.62,4.2,52,2025-03-30,Spring,Sunday,23,318.98,3.4
P004,Home,1888.86,1688.01,4.1,2,2024-11-21,Fall,Thursday,409,50.85,3.6
P021,Beauty,109.41,118.01,8.5,78,2023-05-27,Spring,Saturday,488,412.69,4.0
P029,Home,1140.75,922.92,5.6,28,2023-05-07,Spring,Sunday,84,1635.85,4.3
P025,Sports,546.63,571.61,4.7,60,2025-01-14,Winter,Tuesday,44,83.93,4.9
P020,Sports,296.12,228.5,4.9,63,2024-01-08,Winter,Monday,465,213.24,4.2
P019,Home,1407.45,1627.5,8.5,36,2025-04-16,Spring,Wednesday,427,1009.37,4.0
P024,Beauty,436.38,431.23,15.7,70,2023-09-09,Fall,Saturday,269,761.13,4.8
P022,Home,782.83,745.89,16.7,47,2025-08-15,Summer,Friday,107,357.79,3.8
P027,Sports,1567.83,1560.62,11.2,35,2025-07-20,Summer,Sunday,406,70.44,4.2
P009,Home,1922.56,1807.15,2.6,26,2023-08-23,Summer,Wednesday,210,582.01,4.1
P038,Sports,1496.98,1389.19,10.8,37,2023-06-27,Summer,Tuesday,302,185.15,3.8
P010,Sports,1771.68,1882.1,3.8,40,2024-12-10,Winter,Tuesday,490,2152.07,3.9
P015,Clothing,684.35,600.74,9.5,48,2024-05-23,Spring,Thursday,336,330.39,3.3
P002,Sports,252.26,232.23,15.7,51,2023-06-01,Summer,Thursday,447,270.94,3.8
P048,Home,643.57,617.08,14.8,38,2024-10-28,Fall,Monday,266,581.15,3.5
P041,Clothing,113.76,98.1,4.6,73,2023-08-15,Summer,Tuesday,448,295.59,4.5
P039,Beauty,218.87,238.07,8.5,68,2023-02-09,Winter,Thursday,378,419.98,3.7
P005,Clothing,911.04,923.44,14.0,53,2025-04-18,Spring,Friday,497,185.7,3.8
P034,Clothing,724.64,646.72,1.1,68,2025-01-19,Winter,Sunday,74,179.62,4.0
P015,Sports,165.89,187.05,8.6,71,2024-01-08,Winter,Monday,297,285.48,4.3
P042,Home,1429.54,1222.73,4.4,24,2024-05-28,Spring,Tuesday,354,549.71,4.1
P028,Beauty,146.81,155.87,18.5,80,2024-07-18,Summer,Thursday,191,243.11,4.2
P015,Clothing,809.8,847.72,10.3,57,2025-11-28,Fall,Friday,264,311.81,4.1
P011,Electronics,2994.96,2578.2,2.8,21,2024-03-22,Spring,Friday,103,387.39,3.4
P043,Sports,167.91,157.65,14.0,71,2024-08-03,Summer,Saturday,269,278.34,4.3
P010,Clothing,536.31,504.26,8.2,46,2025-10-01,Fall,Wednesday,350,628.2,2.2
P015,Home,339.68,308.9,6.4,52,2023-12-24,Winter,Sunday,178,1387.59,3.3
P007,Beauty,240.69,236.21,3.8,65,2024-08-27,Summer,Tuesday,269,47.9,4.0
P016,Sports,419.99,470.28,12.0,46,2024-11-08,Fall,Friday,163,856.0,3.0
P027,Beauty,69.96,74.14,11.6,71,2024-11-06,Fall,Wednesday,365,67.4,4.6
P027,Electronics,416.75,389.92,0.7,41,2023-11-10,Fall,Friday,330,750.05,3.9
P002,Sports,1243.81,1308.19,7.2,55,2025-01-18,Winter,Saturday,482,117.81,3.6
P024,Sports,181.73,191.77,5.7,63,2023-01-16,Winter,Monday,63,519.13,3.4
P034,Home,1690.48,1809.7,11.8,45,2023-06-10,Summer,Saturday,361,1471.57,3.6
P032,Sports,1027.64,923.58,2.7,44,2024-06-30,Summer,Sunday,116,852.72,4.4
P016,Clothing,818.56,806.74,2.8,42,2023-03-09,Spring,Thursday,296,135.15,4.1
P036,Sports,1168.85,1109.89,12.3,48,2024-07-14,Summer,Sunday,105,101.32,3.8
P033,Home,568.61,527.55,4.4,28,2023-09-27,Fall,Wednesday,251,40.77,4.7
P032,Clothing,1416.7,1435.05,2.6,21,2025-11-18,Fall,Tuesday,385,88.7,2.9
P042,Beauty,560.42,542.95,0.9,59,2023-04-22,Spring,Saturday,477,818.65,3.9
P033,Sports,502.56,472.42,7.9,58,2024-07-10,Summer,Wednesday,141,31.88,3.9
P050,Sports,1428.94,1353.98,6.4,44,2025-01-12,Winter,Sunday,304,74.1,2.5
P031,Sports,1437.06,1332.18,5.6,33,2025-02-06,Winter,Thursday,316,95.56,4.8
P007,Home,1993.02,2207.53,5.9,20,2024-03-25,Spring,Monday,15,497.15,4.7
P040,Sports,128.34,125.74,4.9,59,2025-06-10,Summer,Tuesday,34,352.66,4.8
P008,Home,165.95,166.69,6.2,53,2023-06-18,Summer,Sunday,293,292.32,3.8
P023,Clothing,349.04,370.59,7.9,74,2023-05-13,Spring,Saturday,26,671.48,3.8
P033,Home,1447.12,1455.17,18.2,50,2023-02-19,Winter,Sunday,170,0.37,3.3
P028,Clothing,214.35,225.98,5.5,69,2025-08-01,Summer,Friday,459,80.93,3.7
P010,Beauty,276.8,275.79,4.9,54,2025-04-17,Spring,Thursday,251,168.02,3.1
P039,Electronics,689.4,700.59,2.0,57,2023-01-29,Winter,Sunday,214,52.93,3.5
P016,Home,1136.62,1172.8,14.9,43,2025-01-24,Winter,Friday,262,156.57,3.6
P014,Electronics,288.24,286.95,11.1,64,2025-01-30,Winter,Thursday,325,255.71,3.7
P044,Sports,237.14,260.09,10.9,69,2023-10-29,Fall,Sunday,218,1724.28,3.4
P002,Electronics,965.92,866.42,8.3,56,2024-09-08,Fall,Sunday,31,1346.09,4.5
P005,Sports,1021.43,1014.82,0.1,33,2024-03-29,Spring,Friday,173,80.9,5.0
P013,Home,1284.27,1332.91,3.9,37,2024-11-17,Fall,Sunday,442,851.39,3.8
P024,Electronics,570.92,662.22,13.8,57,2025-07-30,Summer,Wednesday,260,47.55,3.6
P009,Clothing,122.29,118.67,8.9,69,2025-04-10,Spring,Thursday,329,134.39,4.3
P049,Clothing,1313.23,1208.76,7.2,50,2025-02-20,Winter,Thursday,83,352.75,3.2
P014,Beauty,345.64,346.18,5.0,63,2025-03-11,Spring,Tuesday,235,403.93,4.3
P017,Home,590.92,587.76,15.4,31,2025-05-08,Spring,Thursday,404,92.48,3.5
P016,Home,1156.6,1120.91,0.7,24,2023-08-16,Summer,Wednesday,277,101.94,2.5
P025,Clothing,207.27,187.79,8.3,78,2025-03-23,Spring,Sunday,230,437.85,3.1
P007,Clothing,700.44,691.72,6.1,60,2025-02-06,Winter,Thursday,446,109.07,4.3
P018,Clothing,1380.57,1043.96,5.0,38,2025-05-09,Spring,Friday,359,241.76,5.0
P039,Sports,1336.81,1347.86,10.8,33,2024-06-24,Summer,Monday,118,108.45,4.5
P004,Clothing,256.82,259.11,12.1,68,2023-04-28,Spring,Friday,206,490.54,3.5
P012,Home,243.1,255.09,3.8,36,2025-03-28,Spring,Friday,155,232.85,3.7
P009,Electronics,2962.39,2997.21,4.9,19,2023-03-08,Spring,Wednesday,400,93.66,4.7
P023,Beauty,207.59,190.74,3.2,68,2023-08-17,Summer,Thursday,380,514.74,3.2
P001,Clothing,1279.07,1200.1,17.8,65,2024-01-14,Winter,Sunday,214,189.57,4.0
P045,Beauty,350.73,380.07,15.5,75,2023-03-04,Spring,Saturday,179,7.71,3.4
P040,Sports,1475.93,1417.81,6.5,30,2025-04-14,Spring,Monday,368,95.88,2.2
P048,Sports,1206.23,1169.98,14.5,45,2025-03-26,Spring,Wednesday,177,798.31,3.5
P019,Home,183.45,199.54,0.5,54,2023-12-05,Winter,Tuesday,290,366.66,4.1
P048,Clothing,171.19,152.5,4.2,76,2024-12-13,Winter,Friday,371,33.94,5.0
P008,Beauty,516.45,560.7,8.6,55,2024-05-14,Spring,Tuesday,293,293.89,4.8
P009,Home,1934.2,1945.48,2.2,17,2025-10-28,Fall,Tuesday,299,332.05,3.4
P037,Home,175.0,192.24,1.6,59,2025-01-02,Winter,Thursday,13,209.42,4.5
P021,Beauty,71.97,64.21,4.2,71,2023-10-29,Fall,Sunday,396,107.43,3.7
P012,Clothing,173.79,183.68,25.0,82,2025-06-18,Summer,Wednesday,257,168.63,4.2
P031,Home,1640.66,1473.41,7.7,23,2023-07-11,Summer,Tuesday,107,365.12,3.9
P042,Clothing,856.77,902.47,7.0,50,2023-05-21,Spring,Sunday,419,303.91,3.3
P031,Electronics,2524.57,2736.1,1.7,27,2025-05-08,Spring,Thursday,157,20.11,4.3
P048,Clothing,1345.77,1422.83,20.1,42,2023-03-03,Spring,Friday,113,154.7,2.7
P008,Electronics,2236.35,2452.44,3.0,44,2025-01-21,Winter,Tuesday,140,290.45,4.1
P029,Clothing,1322.71,1193.98,2.1,42,2024-08-07,Summer,Wednesday,427,276.51,3.5
P018,Clothing,1342.42,1320.42,7.2,48,2023-07-29,Summer,Saturday,148,728.03,4.2
P022,Home,616.47,576.59,9.9,44,2023-08-09,Summer,Wednesday,468,615.4,4.9
P020,Home,516.68,551.87,1.6,37,2023-08-30,Summer,Wednesday,459,49.73,3.8
P007,Electronics,2219.43,2350.41,2.4,28,2025-05-01,Spring,Thursday,406,955.17,4.0
P049,Sports,1334.72,1250.54,9.6,54,2024-11-17,Fall,Sunday,294,700.74,4.3
P012,Beauty,595.67,527.1,14.0,41,2024-11-19,Fall,Tuesday,373,462.91,2.6
P001,Electronics,2904.86,2519.86,7.7,25,2024-08-27,Summer,Tuesday,98,467.85,3.9
P004,Sports,1051.35,976.16,2.1,29,2025-09-15,Fall,Monday,132,497.88,3.6
P011,Clothing,415.93,438.36,12.1,71,2025-07-28,Summer,Monday,128,901.65,4.5
P002,Electronics,2724.57,2697.48,6.4,24,2023-06-14,Summer,Wednesday,65,156.4,4.5
P001,Home,595.26,594.74,9.2,58,2025-12-11,Winter,Thursday,199,715.66,3.2
P046,Beauty,262.41,267.33,7.8,60,2025-10-26,Fall,Sunday,153,410.62,3.2
P039,Sports,869.0,740.18,12.5,42,2024-09-23,Fall,Monday,344,235.99,3.8
P019,Electronics,2755.28,2756.44,9.2,37,2024-08-11,Summer,Sunday,415,220.22,3.2
P049,Home,653.78,606.25,6.7,42,2023-06-26,Summer,Monday,345,453.66,4.6
P034,Clothing,461.75,438.36,11.7,66,2024-03-09,Spring,Saturday,26,543.52,3.9
P008,Home,715.55,819.76,16.8,44,2023-10-29,Fall,Sunday,40,168.33,3.7
P050,Home,1662.91,1763.48,7.7,29,2024-11-30,Fall,Saturday,390,706.02,3.3
P003,Home,909.61,1015.59,10.0,36,2024-08-22,Summer,Thursday,6,136.8,2.7
P038,Clothing,1121.18,941.49,8.2,46,2024-01-31,Winter,Wednesday,282,250.89,3.5
P024,Sports,518.79,555.69,6.8,76,2024-02-26,Winter,Monday,242,1042.78,5.0
P039,Clothing,592.39,555.62,6.2,50,2025-03-10,Spring,Monday,430,675.24,3.0
P042,Clothing,526.33,583.74,8.1,60,2023-12-06,Winter,Wednesday,57,140.21,3.3
P009,Electronics,1428.27,1379.09,4.9,44,2024-04-08,Spring,Monday,457,447.39,3.2
P008,Beauty,462.26,475.82,4.9,63,2023-07-21,Summer,Friday,412,84.21,4.7
P013,Clothing,1343.95,1223.25,5.3,61,2024-01-29,Winter,Monday,325,1069.41,4.6
P035,Electronics,2229.81,2154.57,10.0,30,2023-08-24,Summer,Thursday,285,96.54,3.3
P033,Home,1263.38,1488.17,21.1,37,2025-11-17,Fall,Monday,200,505.45,4.3
P040,Clothing,121.03,109.37,17.3,57,2023-10-04,Fall,Wednesday,69,456.75,3.3
P023,Electronics,2835.4,2879.42,15.4,29,2024-08-14,Summer,Wednesday,275,168.14,3.5
P043,Electronics,1675.09,1690.38,10.1,43,2024-04-01,Spring,Monday,14,869.4,2.9
P006,Electronics,2066.27,2072.77,11.9,29,2025-09-08,Fall,Monday,219,805.1,3.8
P030,Clothing,824.64,875.44,12.2,63,2023-05-27,Spring,Saturday,499,56.08,2.9
P020,Beauty,493.51,531.61,8.9,53,2024-03-20,Spring,Wednesday,330,37.22,3.5
P049,Beauty,520.97,527.19,10.0,52,2024-06-14,Summer,Friday,163,40.45,2.5
P013,Electronics,703.02,733.07,7.1,52,2024-03-31,Spring,Sunday,319,285.18,3.3
P040,Clothing,471.82,452.06,3.5,55,2023-05-18,Spring,Thursday,435,1342.15,3.4
P016,Home,1093.47,1174.47,7.1,42,2023-07-05,Summer,Wednesday,132,376.86,2.1
P008,Sports,1169.08,1149.98,8.9,42,2024-05-13,Spring,Monday,13,329.92,4.0
P011,Sports,466.11,434.39,4.5,51,2025-07-28,Summer,Monday,52,24.84,4.3
P004,Home,223.18,198.06,20.0,58,2023-04-16,Spring,Sunday,337,358.3,3.4
P028,Beauty,337.05,315.51,12.9,73,2024-06-28,Summer,Friday,405,1069.53,3.8
P047,Clothing,440.12,413.39,12.3,60,2023-06-26,Summer,Monday,67,235.08,2.4
P030,Home,1876.19,1843.56,15.5,31,2023-03-05,Spring,Sunday,234,514.49,3.7
P029,Electronics,1190.01,1264.42,11.4,42,2024-07-11,Summer,Thursday,77,924.27,3.4
P025,Beauty,760.18,712.33,3.8,45,2024-08-01,Summer,Thursday,14,212.03,4.3
P027,Home,1687.8,1702.75,3.0,21,2025-05-18,Spring,Sunday,379,138.04,3.3
P041,Clothing,368.13,401.07,7.7,69,2025-12-10,Winter,Wednesday,397,602.75,3.3
P044,Sports,751.92,741.78,12.0,54,2025-09-27,Fall,Saturday,369,295.05,3.4
P044,Beauty,697.22,730.73,1.7,42,2025-11-03,Fall,Monday,261,72.8,3.4
P041,Home,1015.34,999.1,10.4,38,2023-09-14,Fall,Thursday,350,1208.57,3.8
P044,Beauty,148.26,143.18,8.4,74,2025-09-14,Fall,Sunday,27,487.98,3.5
P001,Sports,1075.76,1006.67,6.7,57,2024-12-19,Winter,Thursday,273,331.0,4.6
P015,Clothing,220.11,206.84,6.5,86,2025-01-12,Winter,Sunday,245,1716.96,4.0
P041,Clothing,839.27,706.75,6.4,47,2023-04-11,Spring,Tuesday,60,186.28,3.3
P045,Beauty,418.9,432.62,19.0,81,2025-01-23,Winter,Thursday,94,403.86,3.7
P022,Clothing,1384.86,1402.9,9.4,64,2023-12-17,Winter,Sunday,184,23.76,4.8
P032,Beauty,107.86,116.89,1.8,65,2024-10-20,Fall,Sunday,111,191.69,3.4
P020,Clothing,198.14,214.08,5.2,66,2025-05-09,Spring,Friday,190,138.38,4.5
P019,Beauty,612.29,609.61,4.5,58,2025-12-03,Winter,Wednesday,497,757.25,4.3
P031,Home,1246.25,1318.58,15.3,37,2024-08-23,Summer,Friday,150,351.53,4.1
P004,Electronics,828.77,715.55,4.6,40,2025-03-08,Spring,Saturday,265,145.69,4.0
P039,Clothing,339.08,301.87,12.7,72,2023-07-22,Summer,Saturday,329,627.11,3.5
P022,Sports,1752.49,1737.77,11.9,38,2024-06-26,Summer,Wednesday,160,320.69,3.7
P025,Clothing,1247.2,1277.01,1.2,51,2025-08-16,Summer,Saturday,211,88.91,4.1
P001,Home,640.78,626.17,11.5,53,2023-03-11,Spring,Saturday,389,554.26,5.0
P047,Clothing,549.0,443.37,6.9,59,2024-05-12,Spring,Sunday,341,179.38,3.9
P047,Electronics,1796.88,1617.8,15.8,38,2024-07-30,Summer,Tuesday,272,640.74,4.1
P042,Home,443.26,442.32,0.7,63,2024-02-24,Winter,Saturday,65,1093.52,3.4
P004,Electronics,287.4,288.08,11.3,66,2024-01-09,Winter,Tuesday,84,531.97,3.7
P022,Sports,1004.55,998.13,17.3,43,2023-03-15,Spring,Wednesday,65,669.99,4.0
P032,Electronics,727.48,802.53,10.0,63,2023-04-27,Spring,Thursday,47,751.04,3.7
P035,Sports,375.69,399.18,2.9,63,2023-03-04,Spring,Saturday,160,302.43,4.6
P017,Beauty,419.94,376.57,6.4,65,2023-12-03,Winter,Sunday,491,89.33,4.8
P007,Electronics,2114.85,1992.14,14.8,34,2023-08-30,Summer,Wednesday,207,166.26,4.7
P031,Beauty,187.38,208.11,18.5,85,2025-04-20,Spring,Sunday,54,491.73,4.0
P005,Home,551.11,498.83,12.5,47,2025-08-29,Summer,Friday,261,871.87,5.0
P003,Beauty,194.74,198.98,3.0,64,2024-08-13,Summer,Tuesday,277,662.56,3.0
P031,Home,192.64,203.39,6.0,63,2023-07-08,Summer,Saturday,481,509.8,2.8
P003,Beauty,620.45,637.81,5.8,55,2024-06-24,Summer,Monday,499,171.75,4.5
P014,Sports,734.86,798.23,13.9,53,2025-03-07,Spring,Friday,329,19.56,3.8
P046,Electronics,1592.07,1572.71,13.0,38,2025-09-18,Fall,Thursday,401,567.63,3.0
P003,Beauty,655.61,651.06,8.1,41,2023-11-08,Fall,Wednesday,313,37.67,3.5
P008,Sports,960.8,911.41,9.1,45,2023-07-19,Summer,Wednesday,280,127.04,3.6
P026,Clothing,1248.81,1248.06,4.4,59,2023-04-16,Spring,Sunday,183,1598.46,3.1
